asset_class,asset_subclass,has_market_price,has_cash_flows,has_options_features,is_exchange_traded,liquidity,maturity_years,has_credit_risk,has_early_exercise,is_path_dependent,data_availability,volatility_available,ifrs_level,recommended_method
Option,European Put,1,0,1,1,Medium,1.89,0,0,0,Full,1,1,Black-Scholes
Option,Barrier Option,0,0,1,0,Low,1.08,0,0,1,Sparse,1,3,Monte-Carlo
Derivative,Interest Rate Swap,0,1,0,0,High,1.16,1,0,0,Full,0,2,DCF
Option,Swaption,0,0,1,0,Medium,2.41,0,0,0,Partial,1,3,Black-Scholes
Currency,EM FX Forward,0,0,0,0,Low,0.5,0,0,0,Sparse,1,2,Forward-Pricing
Bond,Municipal Bond,0,1,0,0,Medium,14.88,1,0,0,Partial,0,3,DCF
Option,Digital Option,0,0,1,0,Medium,0.66,0,0,1,Partial,1,3,Monte-Carlo
Option,OTC European Option,0,0,1,0,Medium,2.0,1,0,0,Partial,1,2,Black-Scholes
Commodity,Precious Metal Spot,1,0,0,1,High,,0,0,0,Full,1,1,Cost-of-Carry
Bond,CDS,1,1,0,0,Low,2.96,1,0,0,Sparse,0,2,Credit-Model
Option,European Put,1,0,1,1,Medium,0.64,0,0,0,Full,1,2,Black-Scholes
Bond,Corporate Bond (HY),1,1,0,1,Low,3.63,1,0,0,Sparse,1,2,Credit-Model
Option,OTC European Option,0,0,1,0,Medium,2.57,1,0,0,Partial,1,3,Black-Scholes
Currency,FX Forward,1,0,0,0,Medium,1.0,0,0,0,Partial,1,1,Forward-Pricing
Bond,Corporate Bond (HY),1,1,0,1,Low,4.71,1,0,0,Partial,1,3,Credit-Model
Derivative,Equity Swap,0,1,0,0,Low,4.18,1,0,0,Partial,1,3,DCF
Equity,Fintech Stock,1,0,0,1,Medium,,0,0,0,Full,1,2,Relative
Bond,Corporate Bond (HY),1,1,0,1,Medium,4.85,1,0,0,Sparse,1,3,Credit-Model
Derivative,Equity Swap,0,1,0,0,Medium,2.34,1,0,0,Partial,1,3,DCF
Bond,Corporate Bond (IG),1,1,0,1,High,3.03,1,0,0,Full,1,1,DCF
Equity,Telecom Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,Digital Option,0,0,1,0,Medium,0.68,0,0,1,Sparse,1,3,Monte-Carlo
Currency,FX Forward,1,0,0,0,High,0.7,0,0,0,Full,1,1,Forward-Pricing
Equity,SaaS Stock,1,0,0,1,Medium,,0,0,0,Full,1,2,Relative
Option,European Call,1,0,1,1,High,0.07,0,0,0,Full,1,1,Black-Scholes
Option,Barrier Option,0,0,1,0,Low,1.97,0,0,1,Partial,1,3,Monte-Carlo
Option,Digital Option,0,0,1,0,Medium,0.05,0,0,1,Partial,1,3,Monte-Carlo
Bond,Corporate Bond (IG),1,1,0,1,Medium,13.76,1,0,0,Partial,1,2,DCF
Option,Swaption,0,0,1,0,Low,10.67,0,0,0,Full,1,3,Black-Scholes
Bond,CDS,1,1,0,0,Medium,1.96,1,0,0,Partial,0,3,Credit-Model
Currency,FX Forward,1,0,0,0,High,0.83,0,0,0,Full,1,1,Forward-Pricing
Bond,CDS,1,1,0,0,Low,6.76,1,0,0,Partial,0,2,Credit-Model
Equity,Biotech Stock,1,0,0,1,High,,0,0,0,Full,1,2,Relative
Equity,Large Cap Dividend,1,1,0,1,Medium,,0,0,0,Partial,1,1,Relative
Derivative,Equity Index Future,1,0,0,1,High,0.93,0,0,0,Full,1,1,Forward-Pricing
Commodity,Industrial Metal,1,0,0,1,Medium,1.71,0,0,0,Full,1,1,Cost-of-Carry
Option,Barrier Option,0,0,1,0,Low,1.84,0,0,1,Partial,1,3,Monte-Carlo
Bond,Corporate Bond (HY),1,1,0,1,Medium,2.44,1,0,0,Partial,1,2,Credit-Model
Equity,Growth Tech Stock,1,0,0,1,High,,0,0,0,Full,1,2,Relative
Option,Asian Option,0,0,1,0,Low,1.35,0,0,1,Partial,1,3,Monte-Carlo
Bond,Zero-Coupon Bond,1,1,0,1,Medium,16.94,0,0,0,Full,1,1,DCF
Equity,Large Cap Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,European Put,1,0,1,1,Medium,0.32,0,0,0,Full,1,1,Black-Scholes
Equity,Consumer Staple Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,Zero-Coupon Bond,1,1,0,1,Medium,23.11,0,0,0,Full,1,2,DCF
Option,American Put,1,0,1,1,High,2.1,0,1,0,Full,1,1,Binomial-Tree
Bond,MBS,0,1,0,0,Low,20.99,1,0,0,Sparse,0,1,DCF
Bond,Corporate Bond (HY),1,1,0,1,Low,9.72,1,0,0,Sparse,1,3,Credit-Model
Equity,E-commerce Stock,1,0,0,1,High,,0,0,0,Full,1,1,Relative
Equity,Telecom Stock,1,1,0,1,Medium,,0,0,0,Full,1,2,DDM
Currency,Cross Currency Swap,0,1,0,0,Low,2.99,1,0,0,Partial,0,2,Forward-Pricing
Commodity,Energy,1,0,0,1,Medium,1.15,0,0,0,Full,1,1,Cost-of-Carry
Option,European Call,1,0,1,1,High,0.05,0,0,0,Full,1,2,Black-Scholes
Derivative,Equity Swap,0,1,0,0,Low,3.36,1,0,0,Sparse,1,2,DCF
Bond,Corporate Bond (HY),1,1,0,1,Low,12.9,1,0,0,Partial,1,3,Credit-Model
Equity,Telecom Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,SaaS Stock,1,0,0,1,Medium,,0,0,0,Full,1,2,Relative
Currency,EM FX Forward,0,0,0,0,Low,0.29,0,0,0,Sparse,1,2,Forward-Pricing
Commodity,Agriculture,1,0,0,1,Medium,1.01,0,0,0,Partial,1,2,Cost-of-Carry
Commodity,Precious Metal,1,0,0,1,High,1.85,0,0,0,Full,1,1,Cost-of-Carry
Currency,EM FX Forward,0,0,0,0,High,0.44,0,0,0,Partial,1,3,Forward-Pricing
Option,Swaption,0,0,1,0,Medium,4.82,0,0,0,Partial,1,2,Black-Scholes
Bond,Convertible Bond,1,1,1,1,Low,5.96,1,1,0,Partial,1,3,Credit-Model
Currency,FX Forward,1,0,0,0,High,0.87,0,0,0,Full,1,2,Forward-Pricing
Option,European Put,1,0,1,1,High,1.24,0,0,0,Full,1,1,Black-Scholes
Bond,Sovereign Emerging Bond,1,1,0,1,Low,26.41,1,0,0,Sparse,1,3,Credit-Model
Option,European Put,1,0,1,1,Medium,1.84,0,0,0,Full,1,1,Black-Scholes
Bond,Government Bond,1,1,0,1,High,6.07,0,0,0,Partial,1,1,DCF
Option,Lookback Option,0,0,1,0,Low,0.39,0,0,1,Sparse,1,3,Monte-Carlo
Currency,Cross Currency Swap,0,1,0,0,Low,4.24,1,0,0,Partial,0,2,Forward-Pricing
Equity,Blue Chip Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Derivative,Interest Rate Swap,0,1,0,0,Medium,23.91,1,0,0,Partial,0,2,DCF
Option,Lookback Option,0,0,1,0,Low,1.99,0,0,1,Partial,1,3,Monte-Carlo
Commodity,Commodity Spot,1,0,0,1,High,1.52,0,0,0,Full,1,1,Cost-of-Carry
Derivative,FX Option,0,0,1,0,Low,0.22,0,0,0,Partial,1,3,Black-Scholes
Bond,Convertible Bond,1,1,1,1,Medium,6.85,1,1,0,Partial,1,3,Credit-Model
Derivative,Interest Rate Swap,0,1,0,0,High,6.7,1,0,0,Partial,0,2,DCF
Option,European Option,1,0,1,1,High,1.75,0,0,0,Full,1,2,Black-Scholes
Option,American Put,1,0,1,1,High,2.0,0,1,0,Full,1,1,Binomial-Tree
Commodity,Agriculture,1,0,0,1,High,0.76,0,0,0,Full,1,1,Cost-of-Carry
Derivative,Equity Swap,0,1,0,0,Medium,4.93,1,0,0,Partial,1,2,DCF
Option,American Call,1,0,1,1,Medium,0.51,0,1,0,Full,1,1,Binomial-Tree
Bond,Corporate Bond (IG),1,1,0,1,High,17.63,1,0,0,Full,1,2,DCF
Commodity,Industrial Metal,1,0,0,1,High,0.25,0,0,0,Partial,1,1,Cost-of-Carry
Derivative,Equity Swap,0,1,0,0,Medium,4.42,1,0,0,Partial,1,3,DCF
Currency,EM FX Forward,0,0,0,0,Low,0.72,0,0,0,Partial,1,2,Forward-Pricing
Bond,Corporate Bond (IG),1,1,0,1,High,14.4,1,0,0,Full,1,1,DCF
Option,European Put,1,0,1,1,High,0.38,0,0,0,Full,1,2,Black-Scholes
Bond,Government Bond,1,1,0,1,Low,19.69,0,0,0,Partial,1,1,DCF
Option,Digital Option,0,0,1,0,Medium,0.74,0,0,1,Sparse,1,3,Monte-Carlo
Derivative,Interest Rate Swap,0,1,0,0,High,18.35,1,0,0,Full,0,2,DCF
Bond,CDS,1,1,0,0,Medium,1.33,1,0,0,Partial,0,2,Credit-Model
Commodity,Commodity Spot,1,0,0,1,Medium,1.91,0,0,0,Full,1,1,Cost-of-Carry
Option,American Call,1,0,1,1,High,1.52,0,1,0,Full,1,1,Binomial-Tree
Option,Barrier Option,0,0,1,0,Low,0.3,0,0,1,Partial,1,3,Monte-Carlo
Currency,FX Spot,1,0,0,0,High,0.54,0,0,0,Full,1,1,Forward-Pricing
Commodity,Precious Metal Spot,1,0,0,1,High,,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond (IG),1,1,0,1,Medium,23.59,1,0,0,Full,1,1,DCF
Bond,Corporate Bond (HY),1,1,0,1,Medium,13.95,1,0,0,Partial,1,3,Credit-Model
Option,OTC European Option,0,0,1,0,Low,2.07,1,0,0,Partial,1,2,Black-Scholes
Commodity,Commodity Spot,1,0,0,1,Medium,1.2,0,0,0,Full,1,1,Cost-of-Carry
Equity,Green Energy Stock,1,0,0,1,Medium,,0,0,0,Partial,1,2,Relative
Bond,Municipal Bond,0,1,0,0,Medium,15.5,1,0,0,Partial,0,3,DCF
Bond,CDS,1,1,0,0,Low,9.5,1,0,0,Partial,0,3,Credit-Model
Currency,Major FX Forward,1,0,0,0,High,0.64,0,0,0,Full,1,1,Forward-Pricing
Option,Asian Option,0,0,1,0,Medium,2.95,0,0,1,Sparse,1,2,Monte-Carlo
Derivative,Equity Swap,0,1,0,0,Low,4.69,1,0,0,Partial,1,2,DCF
Commodity,Energy,1,0,0,1,Medium,0.86,0,0,0,Full,1,1,Cost-of-Carry
Bond,Convertible Bond,1,1,1,1,Low,4.22,1,1,0,Partial,1,2,Credit-Model
Equity,Large Cap Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,OTC European Option,0,0,1,0,Low,0.52,1,0,0,Partial,1,3,Black-Scholes
Bond,Corporate Bond (HY),1,1,0,1,Low,7.52,1,0,0,Sparse,1,2,Credit-Model
Commodity,Agriculture,1,0,0,1,Medium,1.39,0,0,0,Partial,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,1,High,29.62,0,0,0,Full,1,1,DCF
Bond,Corporate Bond (HY),1,1,0,1,Medium,13.49,1,0,0,Sparse,1,3,Credit-Model
Commodity,Commodity Spot,1,0,0,1,High,0.62,0,0,0,Full,1,1,Cost-of-Carry
Option,OTC European Option,0,0,1,0,Low,0.55,1,0,0,Partial,1,3,Black-Scholes
Currency,EM FX Forward,0,0,0,0,Medium,0.25,0,0,0,Partial,1,3,Forward-Pricing
Equity,Blue Chip Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,REIT,1,1,0,1,Medium,,0,0,0,Full,1,2,DDM
Bond,Government Bond,1,1,0,1,Medium,13.9,0,0,0,Partial,1,2,DCF
Currency,Major FX Forward,1,0,0,0,High,0.36,0,0,0,Full,1,2,Forward-Pricing
Bond,Floating Rate Note,1,1,0,1,High,5.64,0,0,0,Partial,1,1,DCF
Commodity,Commodity Spot,1,0,0,1,Medium,1.05,0,0,0,Partial,1,1,Cost-of-Carry
Equity,Growth Tech Stock,1,0,0,1,High,,0,0,0,Full,1,1,Relative
Derivative,Equity Swap,0,1,0,0,Low,4.86,1,0,0,Partial,1,2,DCF
Bond,Government Bond,1,1,0,1,High,14.18,0,0,0,Full,1,1,DCF
Derivative,Interest Rate Swap,0,1,0,0,High,2.28,1,0,0,Sparse,0,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,High,4.48,1,0,0,Full,1,1,DCF
Bond,Floating Rate Note,1,1,0,1,Medium,6.67,0,0,0,Partial,1,2,DCF
Bond,Government Bond,1,1,0,1,Medium,27.59,0,0,0,Partial,1,1,DCF
Option,Asian Option,0,0,1,0,Low,2.76,0,0,1,Sparse,1,2,Monte-Carlo
Commodity,Commodity Spot,1,0,0,1,Medium,1.81,0,0,0,Partial,1,1,Cost-of-Carry
Option,European Call,1,0,1,1,High,1.16,0,0,0,Full,1,2,Black-Scholes
Bond,Government Bond ETF,1,1,0,1,High,9.81702376404258,0,0,0,Full,1,1,Mark-to-Market
Derivative,Interest Rate Swap,0,1,0,0,High,20.43,1,0,0,Full,0,2,DCF
Bond,Municipal Bond,0,1,0,0,Medium,25.66,1,0,0,Partial,0,3,DCF
Equity,Index ETF,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Derivative,Equity Swap,0,1,0,0,Low,3.91,1,0,0,Partial,1,2,DCF
Commodity,Commodity Forward,1,0,0,1,Medium,0.45,0,0,0,Full,1,1,Cost-of-Carry
Option,OTC European Option,0,0,1,0,Low,3.13,1,0,0,Sparse,1,3,Black-Scholes
Bond,Sovereign Emerging Bond,1,1,0,1,Medium,24.02,1,0,0,Sparse,1,2,Credit-Model
Equity,SaaS Stock,1,0,0,1,High,,0,0,0,Full,1,2,Relative
Option,Asian Option,0,0,1,0,Low,0.34,0,0,1,Sparse,1,2,Monte-Carlo
Bond,Corporate Bond (IG),1,1,0,1,Medium,22.66,1,0,0,Full,1,1,DCF
Derivative,Interest Rate Swap,0,1,0,0,Medium,7.71,1,0,0,Sparse,0,2,DCF
Bond,Corporate Bond (HY),1,1,0,1,Low,12.46,1,0,0,Partial,1,3,Credit-Model
Bond,Corporate Bond (IG),1,1,0,1,Medium,9.79,1,0,0,Partial,1,1,DCF
Bond,Convertible Bond,1,1,1,1,Medium,3.36,1,1,0,Partial,1,2,Credit-Model
Bond,CDS,1,1,0,0,Medium,1.36,1,0,0,Sparse,0,3,Credit-Model
Option,Lookback Option,0,0,1,0,Low,0.53,0,0,1,Partial,1,3,Monte-Carlo
Option,OTC European Option,0,0,1,0,Low,2.06,1,0,0,Partial,1,2,Black-Scholes
Commodity,Industrial Metal,1,0,0,1,High,1.94,0,0,0,Full,1,1,Cost-of-Carry
Equity,Index ETF,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,OTC European Option,0,0,1,0,Low,1.63,1,0,0,Partial,1,2,Black-Scholes
Bond,Government Bond,1,1,0,1,Medium,4.67,0,0,0,Partial,1,1,DCF
Bond,Corporate Bond (HY),1,1,0,1,Medium,11.43,1,0,0,Sparse,1,2,Credit-Model
Currency,Cross Currency Swap,0,1,0,0,Medium,5.12,1,0,0,Partial,0,2,Forward-Pricing
Bond,Corporate Bond (IG),1,1,0,1,Medium,9.25,1,0,0,Partial,1,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,Medium,19.26,1,0,0,Full,1,2,DCF
Bond,Government Bond,1,1,0,1,Medium,18.98,0,0,0,Full,1,2,DCF
Bond,Zero-Coupon Bond,1,1,0,1,High,12.48,0,0,0,Full,1,1,DCF
Option,OTC European Option,0,0,1,0,Medium,2.7,1,0,0,Partial,1,3,Black-Scholes
Bond,Government Bond,1,1,0,1,High,20.95,0,0,0,Partial,1,1,DCF
Derivative,Commodity Future,1,0,0,1,Medium,1.47,0,0,0,Full,1,2,Cost-of-Carry
Option,American Call,1,0,1,1,Medium,0.08,0,1,0,Full,1,2,Binomial-Tree
Bond,Government Bond,1,1,0,1,High,4.36,0,0,0,Partial,1,1,DCF
Currency,Major FX Forward,1,0,0,0,Medium,0.05,0,0,0,Full,1,1,Forward-Pricing
Derivative,Interest Rate Swap,0,1,0,0,Medium,7.85,1,0,0,Partial,0,2,DCF
Commodity,Agriculture,1,0,0,1,Low,1.18,0,0,0,Full,1,2,Cost-of-Carry
Option,European Option,1,0,1,1,High,1.79,0,0,0,Partial,1,2,Black-Scholes
Equity,Large Cap Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Derivative,Interest Rate Swap,0,1,0,0,Low,11.17,1,0,0,Full,0,3,DCF
Equity,Large Cap Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Sovereign Emerging Bond,1,1,0,1,Medium,22.63,1,0,0,Sparse,1,2,Credit-Model
Option,European Put,1,0,1,1,Medium,1.19,0,0,0,Full,1,1,Black-Scholes
Commodity,Precious Metal,1,0,0,1,High,0.48,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,1,Medium,16.46,0,0,0,Full,1,2,DCF
Bond,Floating Rate Note,1,1,0,1,Medium,2.52,0,0,0,Sparse,1,1,DCF
Bond,CDS,0,1,0,0,Low,5.8,1,0,0,Partial,0,2,Credit-Model
Option,Asian Option,0,0,1,0,Low,0.52,0,0,1,Partial,1,3,Monte-Carlo
Equity,Fintech Stock,1,0,0,1,High,,0,0,0,Full,1,1,Relative
Equity,Index ETF,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Commodity,Agriculture,1,0,0,1,High,1.13,0,0,0,Full,1,1,Cost-of-Carry
Bond,Convertible Bond,1,1,1,1,Medium,7.04,1,1,0,Sparse,1,2,Credit-Model
Bond,Sovereign Emerging Bond,1,1,0,1,Low,16.85,1,0,0,Partial,1,2,Credit-Model
Equity,Large Cap Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,OTC European Option,0,0,1,0,Low,1.18,1,0,0,Partial,1,3,Black-Scholes
Option,Digital Option,0,0,1,0,Medium,0.46,0,0,1,Partial,1,3,Monte-Carlo
Bond,Corporate Bond (HY),1,1,0,1,Low,8.29,1,0,0,Sparse,1,2,Credit-Model
Bond,CDS,1,1,0,0,Medium,7.39,1,0,0,Partial,0,3,Credit-Model
Equity,Growth Tech Stock,1,0,0,1,High,,0,0,0,Full,1,1,Relative
Derivative,Interest Rate Swap,0,1,0,0,Medium,16.01,1,0,0,Partial,0,2,DCF
Bond,Sovereign Emerging Bond,1,1,0,1,Low,18.9,1,0,0,Sparse,1,2,Credit-Model
Bond,Government Bond,1,1,0,1,High,29.77,0,0,0,Partial,1,1,DCF
Commodity,Precious Metal,1,0,0,1,High,0.26,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond ETF,1,1,0,1,High,5.948525038827946,0,0,0,Full,1,1,Mark-to-Market
Bond,Corporate Bond (HY),1,1,0,1,Medium,11.59,1,0,0,Sparse,1,2,Credit-Model
Option,American Put,1,0,1,1,High,1.93,0,1,0,Full,1,1,Binomial-Tree
Option,European Put,1,0,1,1,High,0.66,0,0,0,Full,1,2,Black-Scholes
Option,American Call,1,0,1,1,Medium,0.12,0,1,0,Full,1,1,Binomial-Tree
Bond,Municipal Bond,0,1,0,0,Medium,6.1,1,0,0,Partial,0,3,DCF
Bond,Corporate Bond (IG),1,1,0,1,Low,2.54,1,0,0,Partial,1,1,DCF
Bond,Zero-Coupon Bond,1,1,0,1,High,5.63,0,0,0,Partial,1,1,DCF
Bond,Municipal Bond,0,1,0,0,Low,17.85,1,0,0,Partial,0,3,DCF
Bond,Municipal Bond,0,1,0,0,Medium,28.29,1,0,0,Sparse,0,3,DCF
Commodity,Precious Metal,1,0,0,1,High,0.33,0,0,0,Full,1,1,Cost-of-Carry
Equity,Growth Tech Stock,1,0,0,1,High,,0,0,0,Partial,1,2,Relative
Option,European Put,1,0,1,1,High,0.65,0,0,0,Full,1,2,Black-Scholes
Equity,Banking Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Commodity,Energy,1,0,0,1,Medium,0.55,0,0,0,Full,1,1,Cost-of-Carry
Commodity,Energy,1,0,0,1,High,1.26,0,0,0,Full,1,1,Cost-of-Carry
Option,European Call,1,0,1,1,Medium,0.37,0,0,0,Full,1,2,Black-Scholes
Currency,FX Spot,1,0,0,0,High,0.84,0,0,0,Full,1,1,Forward-Pricing
Bond,Corporate Bond (IG),1,1,0,1,Low,4.85,1,0,0,Partial,1,1,DCF
Currency,Major FX Forward,1,0,0,0,High,0.18,0,0,0,Full,1,2,Forward-Pricing
Option,American Call,1,0,1,1,High,0.27,0,1,0,Full,1,2,Binomial-Tree
Equity,Index ETF,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,Lookback Option,0,0,1,0,Medium,1.62,0,0,1,Partial,1,2,Monte-Carlo
Commodity,Precious Metal Spot,1,0,0,1,High,,0,0,0,Full,1,1,Cost-of-Carry
Bond,CDS,1,1,0,0,Medium,1.92,1,0,0,Sparse,0,3,Credit-Model
Option,American Call,1,0,1,1,High,1.62,0,1,0,Full,1,1,Binomial-Tree
Commodity,Precious Metal Spot,1,0,0,1,High,,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond (IG),1,1,0,1,Low,12.11,1,0,0,Full,1,1,DCF
Equity,Blue Chip Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Convertible Bond,1,1,1,1,Low,5.26,1,1,0,Partial,1,2,Credit-Model
Currency,EM FX Forward,0,0,0,0,Medium,0.3,0,0,0,Partial,1,2,Forward-Pricing
Equity,SaaS Stock,1,0,0,1,Medium,,0,0,0,Full,1,1,Relative
Bond,Sovereign Emerging Bond,1,1,0,1,Low,17.05,1,0,0,Partial,1,2,DCF
Commodity,Commodity Spot,1,0,0,1,High,0.77,0,0,0,Full,1,1,Cost-of-Carry
Bond,MBS,0,1,0,0,Low,24.54,1,0,0,Partial,0,3,DCF
Currency,Major FX Forward,1,0,0,0,Medium,0.26,0,0,0,Full,1,1,Forward-Pricing
Bond,Convertible Bond,1,1,1,1,Medium,9.32,1,1,0,Partial,1,2,Credit-Model
Bond,Corporate Bond (IG),1,1,0,1,Medium,28.11,1,0,0,Partial,1,1,DCF
Currency,EM FX Forward,0,0,0,0,Low,0.21,0,0,0,Sparse,1,2,Forward-Pricing
Derivative,Equity Swap,0,1,0,0,Low,1.63,1,0,0,Partial,1,2,DCF
Option,European Put,1,0,1,1,High,1.81,0,0,0,Full,1,2,Black-Scholes
Bond,Government Bond,1,1,0,1,High,30.21,0,0,0,Partial,1,1,DCF
Option,European Option,1,0,1,1,High,1.52,0,0,0,Full,1,2,Black-Scholes
Bond,CDS,0,1,0,0,Medium,7.92,1,0,0,Sparse,0,3,Credit-Model
Option,European Put,1,0,1,1,Medium,1.42,0,0,0,Full,1,3,Black-Scholes
Option,Asian Option,0,0,1,0,Medium,1.23,0,0,1,Sparse,1,3,Monte-Carlo
Commodity,Energy,1,0,0,1,High,1.48,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond (HY),1,1,0,1,Medium,12.46,1,0,0,Partial,1,3,Credit-Model
Equity,Telecom Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,Corporate Bond (HY),1,1,0,1,Low,6.87,1,0,0,Sparse,1,2,Credit-Model
Option,American Call,1,0,1,1,Medium,1.0,0,1,0,Full,1,1,Binomial-Tree
Derivative,Commodity Future,1,0,0,1,Medium,0.46,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,1,Medium,8.12,0,0,0,Partial,1,2,DCF
Equity,Index ETF,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Government Bond,1,1,0,1,Medium,7.31,0,0,0,Full,1,1,DCF
Commodity,Precious Metal,1,0,0,1,High,0.64,0,0,0,Full,1,1,Cost-of-Carry
Option,Lookback Option,0,0,1,0,Medium,0.3,0,0,1,Sparse,1,3,Monte-Carlo
Option,Digital Option,0,0,1,0,Medium,0.96,0,0,1,Sparse,1,3,Monte-Carlo
Bond,Corporate Bond (IG),1,1,0,1,High,12.68,1,0,0,Full,1,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,Medium,6.71,1,0,0,Partial,1,2,DCF
Option,European Call,1,0,1,1,High,1.19,0,0,0,Full,1,1,Black-Scholes
Bond,Corporate Bond (HY),1,1,0,1,Low,12.01,1,0,0,Partial,1,2,Credit-Model
Bond,Floating Rate Note,1,1,0,1,Medium,1.58,0,0,0,Full,1,1,DCF
Equity,E-commerce Stock,1,0,0,1,Medium,,0,0,0,Partial,1,1,Relative
Derivative,Commodity Future,1,0,0,1,Medium,1.59,0,0,0,Full,1,1,Cost-of-Carry
Equity,Telecom Stock,1,1,0,1,Medium,,0,0,0,Partial,1,1,DDM
Bond,Corporate Bond (IG),1,1,0,1,Low,4.74,1,0,0,Full,1,2,DCF
Option,OTC European Option,0,0,1,0,Low,0.5,1,0,0,Partial,1,2,Black-Scholes
Equity,Fintech Stock,1,0,0,1,High,,0,0,0,Full,1,2,Relative
Bond,Municipal Bond,0,1,0,0,Low,22.45,1,0,0,Sparse,0,3,DCF
Bond,Corporate Bond (IG),1,1,0,1,Medium,4.31,1,0,0,Partial,1,1,DCF
Commodity,Commodity Spot,1,0,0,1,High,1.3,0,0,0,Full,1,1,Cost-of-Carry
Option,American Call,1,0,1,1,Medium,0.47,0,1,0,Partial,1,2,Binomial-Tree
Currency,EM FX Forward,0,0,0,0,Medium,0.36,0,0,0,Sparse,1,2,Forward-Pricing
Commodity,Energy,1,0,0,1,Medium,1.94,0,0,0,Full,1,1,Cost-of-Carry
Derivative,FX Option,0,0,1,0,Low,1.64,0,0,0,Partial,1,3,Black-Scholes
Option,European Call,1,0,1,1,High,1.0,0,0,0,Full,1,1,Black-Scholes
Bond,CDS,0,1,0,0,Low,4.63,1,0,0,Partial,0,2,Credit-Model
Commodity,Agriculture,1,0,0,1,Medium,1.2,0,0,0,Sparse,1,1,Cost-of-Carry
Option,European Call,1,0,1,1,High,1.53,0,0,0,Full,1,1,Black-Scholes
Bond,Government Bond,1,1,0,1,Medium,9.38,0,0,0,Full,1,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,Medium,8.87,1,0,0,Partial,1,2,DCF
Option,Swaption,0,0,1,0,Medium,7.12,0,0,0,Partial,1,2,Black-Scholes
Bond,Government Bond,1,1,0,1,Medium,25.99,0,0,0,Full,1,2,DCF
Currency,Cross Currency Swap,0,1,0,0,Low,9.56,1,0,0,Partial,0,2,Forward-Pricing
Option,European Put,1,0,1,1,High,1.95,0,0,0,Full,1,2,Black-Scholes
Bond,Corporate Bond (IG),1,1,0,1,Medium,14.47,1,0,0,Full,1,2,DCF
Bond,CDS,0,1,0,0,Medium,2.22,1,0,0,Sparse,0,3,Credit-Model
Equity,Telecom Stock,1,1,0,1,High,,0,0,0,Partial,1,2,DDM
Bond,Municipal Bond,0,1,0,0,Medium,13.8,1,0,0,Sparse,0,3,DCF
Commodity,Industrial Metal,1,0,0,1,High,0.68,0,0,0,Partial,1,1,Cost-of-Carry
Commodity,Precious Metal Spot,1,0,0,1,High,,0,0,0,Full,1,1,Cost-of-Carry
Commodity,Energy,1,0,0,1,High,0.29,0,0,0,Partial,1,1,Cost-of-Carry
Bond,CDS,1,1,0,0,Medium,4.45,1,0,0,Partial,0,3,Credit-Model
Bond,Sovereign Emerging Bond,1,1,0,1,Low,7.63,1,0,0,Partial,1,2,Credit-Model
Bond,Floating Rate Note,1,1,0,1,Medium,2.85,0,0,0,Full,1,1,DCF
Option,European Option,1,0,1,1,High,0.51,0,0,0,Full,1,2,Black-Scholes
Equity,Blue Chip Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Government Bond ETF,1,1,0,1,High,8.862990240414806,0,0,0,Full,1,1,Mark-to-Market
Option,European Call,1,0,1,1,Medium,0.63,0,0,0,Full,1,2,Black-Scholes
