asset_class,asset_subclass,has_market_price,has_cash_flows,has_options_features,is_exchange_traded,liquidity,maturity_years,has_credit_risk,has_early_exercise,is_path_dependent,data_availability,volatility_available,ifrs_level,recommended_method,risk_free_rate_3m,yield_10y,yield_curve_slope,implied_volatility_atm,iv_skew,beta,pe_ratio,dividend_yield,market_cap,debt_to_equity,duration_estimate,credit_spread_asset,convenience_yield,storage_cost_pct,asset_class_encoded,asset_subclass_encoded
Option,European Put,1,0,1,1,1,0.02,0,0,0,2,1,2,Black-Scholes,3.851310085445987,4.490866324766236,0.251896227884164,0.12500875,0.06312906399876372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,31
Derivative,Interest Rate Swap,0,1,0,0,0,19.93,1,0,0,1,0,2,DCF,3.8222857398447077,4.466716469165133,0.29865933725202415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45
Derivative,FX Option,0,0,1,0,0,1.36,0,0,0,1,1,3,Black-Scholes,3.826757352386247,4.462975324749557,0.23502935117089732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33
Derivative,Interest Rate Swap,0,1,0,0,2,28.6,1,0,0,2,0,2,DCF,3.842553865961224,4.43323187821417,0.2979349283603023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45
Bond,Corporate Bond (IG),1,1,0,1,2,23.25,1,0,0,1,1,1,DCF,3.8645785590159267,4.4747228570545285,0.21887756437164638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.82642909326145,4.124217204168866,0.0,0.0,0,19
Bond,Government Bond ETF,1,1,0,1,2,3.7991318707898216,0,0,0,2,1,1,Mark-to-Market,3.855373839142209,4.448999178460084,0.2636208692772573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0100185635107164,0.3911918784028024,0.0,0.0,0,39
Bond,Government Bond,1,1,0,1,2,22.59,0,0,0,2,1,2,DCF,3.81137978467692,4.45001425603765,0.29418248469724606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.46955313520307,0.09121897851074806,0.0,0.0,0,38
Bond,Government Bond,1,1,0,1,1,28.35,0,0,0,2,1,1,DCF,3.7927997735569736,4.449060760747464,0.2777039995636835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.994627732834203,0.16331009885835307,0.0,0.0,0,38
Option,American Put,1,0,1,1,1,1.96,0,1,0,2,1,1,Binomial-Tree,3.8751866130617674,4.4697904545137055,0.24042849994997753,1.0000000000000003e-05,0.0719352251354263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
Commodity,Energy,1,0,0,1,1,1.25,0,0,0,2,1,1,Cost-of-Carry,3.873451189363278,4.425761109099262,0.27340597365870145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07628921493889772,0.029131024220293542,1,25
Equity,Blue Chip Stock,1,1,0,1,2,-1.0,0,0,0,2,1,1,Mark-to-Market,3.833608886371621,4.4552981488572145,0.27771247826614887,0.0,0.0,0.6370347966328608,14.295318662998932,2.90900427563084,1406061048149.83,13.133511442587517,0.0,0.0,0.0,0.0,4,9
Bond,Corporate Bond (HY),1,1,0,1,0,13.39,1,0,0,0,1,2,Credit-Model,3.805670150097108,4.48186022150174,0.274095708935697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84339375144041,2.908266606342018,0.0,0.0,0,18
Bond,Government Bond,1,1,0,1,2,3.99,0,0,0,1,1,1,DCF,3.8484457881240695,4.432221584213718,0.26185439888077333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.717852660166302,0.24717320246784247,0.0,0.0,0,38
Derivative,Equity Swap,0,1,0,0,0,1.71,1,0,0,1,1,2,DCF,3.8279321124128587,4.463855200828841,0.28710162898836034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,28
Equity,Index ETF,1,1,0,1,2,-1.0,0,0,0,2,1,1,Mark-to-Market,3.8278364114925085,4.445919792927961,0.29289823174651886,0.0,0.0,0.9927747386426201,41.52860881845067,3.8915309115736045,12538157472.410513,160.94690499479074,0.0,0.0,0.0,0.0,4,43
Bond,CDS,0,1,0,0,0,1.23,1,0,0,0,0,3,Credit-Model,3.847128886845464,4.450997643435916,0.26691619863974936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080960926974666,3.523693196220556,0.0,0.0,0,10
Derivative,Equity Swap,0,1,0,0,1,0.79,1,0,0,1,1,3,DCF,3.8364032764026232,4.496909895406695,0.300393096679495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,28
Currency,Cross Currency Swap,0,1,0,0,0,10.34,1,0,0,2,0,1,Forward-Pricing,3.8072916444540637,4.4231940912069465,0.266874785444668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20
Bond,Sovereign Emerging Bond,1,1,0,1,1,16.87,1,0,0,0,1,3,Credit-Model,3.82378119194318,4.477073556541227,0.26020371289453204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.495685546315324,1.1553732301097135,0.0,0.0,0,65
Equity,SaaS Stock,1,0,0,1,2,-1.0,0,0,0,2,1,1,Relative,3.842661078583865,4.449342199606268,0.29713820054845697,0.0,0.0,0.5315293047979308,44.26407771834183,0.8344384186843437,396973399364.49335,441.6345994174865,0.0,0.0,0.0,0.0,4,63
Bond,Corporate Bond (IG),1,1,0,1,1,7.08,1,0,0,1,1,2,DCF,3.8397713300590564,4.448233093131251,0.29640846045954417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.475890988046749,3.371761116919958,0.0,0.0,0,19
Commodity,Energy,1,0,0,1,2,0.9,0,0,0,2,1,1,Cost-of-Carry,3.8350176173989654,4.435212159762512,0.25759782398603565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06501910409223129,0.011155370509917235,1,25
Option,Asian Option,0,0,1,0,0,0.25,0,0,1,0,1,3,Monte-Carlo,3.847875049578213,4.476811961911202,0.25469498208721425,1.0000000000000003e-05,0.03895778503974323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4
Option,Digital Option,0,0,1,0,0,0.38,0,0,1,1,1,3,Monte-Carlo,3.8230731196832997,4.455731677056867,0.30528769800285216,0.062509375,0.050903773654862816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21
Option,Swaption,0,0,1,0,0,7.17,0,0,0,1,1,2,Black-Scholes,3.8334215261954454,4.452915972072379,0.2679467607715033,0.2500075,0.06970556038392245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,66
Commodity,Industrial Metal,1,0,0,1,2,1.93,0,0,0,2,1,1,Cost-of-Carry,3.765357660231599,4.462449363521251,0.27006571468832125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07723899955420503,0.02330429611466087,1,44
Equity,Fintech Stock,1,0,0,1,2,-1.0,0,0,0,2,1,2,Relative,3.82138919878791,4.456202597095958,0.26495505125304086,0.0,0.0,1.4110551612326425,24.649638456554005,3.0606615793658607,342919037954.4714,822.7149186156412,0.0,0.0,0.0,0.0,4,35
Bond,Municipal Bond,0,1,0,0,0,22.58,1,0,0,1,0,3,DCF,3.844628740699224,4.415384660281497,0.29643221674487996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.160128257008843,1.9234896568847124,0.0,0.0,0,55
Option,Lookback Option,0,0,1,0,1,1.9,0,0,1,0,1,2,Monte-Carlo,3.8225239459547065,4.449054620719605,0.31288342995044865,0.0312596875,0.06792392235152807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,49
Bond,CDS,1,1,0,0,0,6.21,1,0,0,0,0,3,Credit-Model,3.8210717454486174,4.479968331868148,0.2713997325859213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.668037771475958,3.941025932993272,0.0,0.0,0,10
Bond,Corporate Bond (IG),1,1,0,1,1,11.02,1,0,0,1,1,1,DCF,3.810056175973512,4.426402452850295,0.3183544411350226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.719776742581042,2.2542711248573815,0.0,0.0,0,19
Derivative,Interest Rate Swap,0,1,0,0,2,20.58,1,0,0,1,0,2,DCF,3.849214456845763,4.435694384833203,0.2589098490156293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45
Option,European Call,1,0,1,1,1,1.35,0,0,0,2,1,1,Black-Scholes,3.8405030716883024,4.450482551882613,0.26434395927142057,0.500005,0.04933624953645079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,29
Equity,Common Stock,1,1,0,1,1,-1.0,0,0,0,2,1,1,DCF,3.8458066895483123,4.443818597764392,0.2834617518704031,0.0,0.0,0.7710582374606672,20.57498865479738,6.78998417922759,399202803879.96893,157.87709157901736,0.0,0.0,0.0,0.0,4,15
Bond,Corporate Bond (IG),1,1,0,1,1,21.33,1,0,0,2,1,2,DCF,3.7969430026285065,4.459378153748242,0.2536601854043328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05125951505248,2.1770070950033427,0.0,0.0,0,19
Option,American Call,1,0,1,1,2,1.79,0,1,0,1,1,1,Binomial-Tree,3.8269273816714633,4.435624388437565,0.2832042463889855,1.0000000000000003e-05,0.07019194491940392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
Option,Lookback Option,0,0,1,0,0,1.51,0,0,1,1,1,3,Monte-Carlo,3.8246358742015873,4.451350844119051,0.25963010640060435,0.2500075,0.05904223448250896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,49
Bond,Government Bond,1,1,0,1,2,25.78,0,0,0,1,1,1,DCF,3.824627051818638,4.458929721945335,0.2391174883999618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.509956037613883,0.08754054876472112,0.0,0.0,0,38
Equity,Growth Tech Stock,1,0,0,1,2,-1.0,0,0,0,2,1,1,Relative,3.8182030725378016,4.474471371281437,0.23514993956418961,0.0,0.0,1.0918268812917056,20.708526942675284,0.9766859183258482,1052390359276.1582,193.95791935933005,0.0,0.0,0.0,0.0,4,41
Bond,CDS,1,1,0,0,0,1.94,1,0,0,1,0,2,Credit-Model,3.8233721031954127,4.487758803310021,0.26352419351237283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5963777361296791,2.6582879223189315,0.0,0.0,0,10
Derivative,Interest Rate Swap,0,1,0,0,1,4.4,1,0,0,2,0,1,DCF,3.8462706975888326,4.454167498469068,0.27835223391662345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45
Bond,Government Bond,1,1,0,1,2,23.27,0,0,0,2,1,1,DCF,3.7933688965833894,4.502103743379782,0.24277620509283054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.570726037682345,0.43157582846043163,0.0,0.0,0,38
Bond,Corporate Bond (HY),1,1,0,1,1,13.77,1,0,0,1,1,2,Credit-Model,3.864035194807783,4.455898927853857,0.27357182844991307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.939711649720088,1.4707657012511341,0.0,0.0,0,18
Bond,Sovereign Emerging Bond,1,1,0,1,0,5.48,1,0,0,0,1,2,Credit-Model,3.8392655575442562,4.4784839158061205,0.27362843440122525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.384577654100116,4.0142741986352855,0.0,0.0,0,65
Option,Digital Option,0,0,1,0,0,0.91,0,0,1,1,1,2,Monte-Carlo,3.8291893441981073,4.5030726224844075,0.266647158684877,0.500005,0.06519367839463312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21
Commodity,Commodity Spot,1,0,0,1,2,1.45,0,0,0,2,1,1,Cost-of-Carry,3.847365873903042,4.463106577525962,0.2514750603638195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06864045034057321,0.022989809601613728,1,14
Option,Swaption,0,0,1,0,0,5.19,0,0,0,1,1,2,Black-Scholes,3.8021973646300244,4.429370356338821,0.27480473848300585,1.0000000000000003e-05,0.05155282872172411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,66
Option,OTC Equity Option,0,0,1,0,1,2.98,0,0,0,1,1,3,Black-Scholes,3.8172709776663583,4.46202715601573,0.267153283232978,0.500005,0.06151733010935798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,56
Commodity,Commodity Spot,1,0,0,1,2,1.57,0,0,0,2,1,1,Cost-of-Carry,3.827681405469721,4.446360363593031,0.2896348668246295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01613356474839448,0.025905376468913922,1,14
Commodity,Precious Metal Spot,1,0,0,1,2,-1.0,0,0,0,2,1,1,Cost-of-Carry,3.856150481093776,4.453880165798514,0.24414386959869946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016782003157900717,0.014700431555244576,1,59
Commodity,Precious Metal Spot,1,0,0,1,2,-1.0,0,0,0,2,1,1,Cost-of-Carry,3.8291095904714263,4.504264984479643,0.2722792986662668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057402288512184325,0.021201219375434236,1,59
Bond,Sovereign Emerging Bond,1,1,0,1,2,26.45,1,0,0,1,1,3,Credit-Model,3.838618546953196,4.432732375662107,0.24456313833376986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.59614399294088,3.512307560132284,0.0,0.0,0,65
Bond,Corporate Bond (IG),1,1,0,1,2,21.08,1,0,0,2,1,1,DCF,3.818709562227823,4.46670041013742,0.2652585201940244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61280922555624,2.122545905176171,0.0,0.0,0,19
Option,Barrier Option,0,0,1,0,0,1.51,0,0,1,0,1,3,Monte-Carlo,3.839323025620727,4.440426815448825,0.2480984002326263,0.062509375,0.046935081791182866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6
Equity,Blue Chip Stock,1,1,0,1,2,-1.0,0,0,0,2,1,1,Mark-to-Market,3.8621191382054607,4.45313922791122,0.2516544153371171,0.0,0.0,1.2419514690743794,24.008110083435067,3.8959640213927083,82478744699.5879,164.36120770637763,0.0,0.0,0.0,0.0,4,9
Option,American Call,1,0,1,1,2,0.93,0,1,0,2,1,2,Binomial-Tree,3.8490643361455597,4.4766099840750595,0.2699230770112274,0.500005,0.053119697702554536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
Derivative,Commodity Future,1,0,0,1,1,0.49,0,0,0,2,1,1,Cost-of-Carry,3.8284401178340537,4.467095055939448,0.258687474007064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13
Currency,Major FX Forward,1,0,0,0,1,0.92,0,0,0,2,1,2,Forward-Pricing,3.842935649725134,4.454981780402157,0.2993338966706818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,52
Option,Lookback Option,0,0,1,0,0,0.5,0,0,1,1,1,3,Monte-Carlo,3.841059449680728,4.445509452746599,0.29358329592864674,0.500005,0.055624382979375345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,49
Bond,Corporate Bond (IG),1,1,0,1,1,5.08,1,0,0,2,1,1,DCF,3.839701153913003,4.467048543685026,0.28609504555307586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.900646420802866,4.089806637303356,0.0,0.0,0,19
Bond,Sovereign Emerging Bond,1,1,0,1,1,15.98,1,0,0,0,1,2,Credit-Model,3.8512939068604775,4.49808141379252,0.28569910921789865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.104696342111065,4.846065511559306,0.0,0.0,0,65
Equity,Banking Stock,1,1,0,1,2,-1.0,0,0,0,1,1,1,DDM,3.8511507480284872,4.439899851679494,0.27260527808928603,0.0,0.0,1.2568623985445824,27.664854640664217,2.884565229289442,561590278067.2233,30.462535358925557,0.0,0.0,0.0,0.0,4,5
Derivative,Interest Rate Swap,0,1,0,0,1,25.89,1,0,0,2,0,3,DCF,3.827564912869846,4.502630104645708,0.29609592053872863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45
Bond,Government Bond ETF,1,1,0,1,2,8.353719917544131,0,0,0,2,1,1,Mark-to-Market,3.8422919840272995,4.486748793151171,0.2641191443165332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.351698772963806,0.15127781799868179,0.0,0.0,0,39
Derivative,Interest Rate Swap,0,1,0,0,2,2.84,1,0,0,2,0,2,DCF,3.82266373225979,4.490536580096984,0.3123874387295583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45
Derivative,Equity Swap,0,1,0,0,0,2.63,1,0,0,1,1,3,DCF,3.812323163610557,4.466878042094731,0.2511561702704755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,28
Bond,Government Bond,1,1,0,1,2,2.41,0,0,0,2,1,2,DCF,3.824839194578269,4.486116193993871,0.24742348814284554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.152860181327963,0.12394569380798715,0.0,0.0,0,38
Bond,Corporate Bond (HY),1,1,0,1,0,10.09,1,0,0,0,1,2,Credit-Model,3.828539273394187,4.437503062401351,0.24210051664111762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.570504452195857,4.428263047702432,0.0,0.0,0,18
Equity,Utility Stock,1,1,0,1,2,-1.0,0,0,0,2,1,2,DDM,3.7981807240572416,4.445102620854978,0.24558266721520222,0.0,0.0,0.9845999326773129,35.31656922022731,3.1922922610567945,640418864938.9939,26.94301167851605,0.0,0.0,0.0,0.0,4,69
Bond,Corporate Bond (IG),1,1,0,1,0,7.46,1,0,0,1,1,2,DCF,3.84647536851283,4.477077648050424,0.23741288335607397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97091023243215,2.657003625578913,0.0,0.0,0,19
Option,European Call,1,0,1,1,1,0.5,0,0,0,2,1,2,Black-Scholes,3.777005718157164,4.4665973447314915,0.27428193050758404,0.062509375,0.05999443647451644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,29
Currency,EM FX Forward,0,0,0,0,1,0.09,0,0,0,1,1,2,Forward-Pricing,3.8819887443911636,4.456691142535499,0.28707643771737734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23
Derivative,FX Option,0,0,1,0,1,0.43,0,0,0,1,1,2,Black-Scholes,3.8587609854121996,4.404191821739454,0.2706827482222219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33
Option,American Put,1,0,1,1,1,1.1,0,1,0,2,1,2,Binomial-Tree,3.8250016829321,4.450288928728749,0.24229418182443696,0.2500075,0.08265846545878103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
Option,OTC European Option,0,0,1,0,1,0.79,1,0,0,1,1,2,Black-Scholes,3.830180514804796,4.4338186006993485,0.2606064103456243,1.0000000000000003e-05,0.08419176148787154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,57
Bond,Zero-Coupon Bond,1,1,0,1,1,7.31,0,0,0,2,1,2,DCF,3.8358019113791966,4.471005815142246,0.28682971900568177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.460750005239935,0.4467788125836707,0.0,0.0,0,70
Option,Asian Option,0,0,1,0,2,2.64,0,0,1,0,1,3,Monte-Carlo,3.818717578570012,4.45573694181295,0.26316142443272644,0.062509375,0.05471411379963909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4
Bond,Corporate Bond (IG),1,1,0,1,2,1.99,1,0,0,2,1,1,DCF,3.83368865667629,4.445988897865087,0.2540323727323086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.525899863338464,2.177740528201921,0.0,0.0,0,19
Option,European Put,1,0,1,1,2,0.04,0,0,0,2,1,1,Black-Scholes,3.827242400427013,4.518936903762522,0.2397243133946496,0.500005,0.07338915612269574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,31
Option,American Option,1,0,1,1,1,1.81,0,1,0,2,1,2,Binomial-Tree,3.828194677465027,4.483151290830282,0.2615451251917209,0.2500075,0.04750163816721484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2
Option,American Call,1,0,1,1,2,1.44,0,1,0,2,1,2,Binomial-Tree,3.833474979365654,4.48354594875224,0.25594874758091307,1.0000000000000003e-05,0.06258593532331706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
Currency,FX Spot,1,0,0,0,2,0.98,0,0,0,1,1,1,Forward-Pricing,3.804845942661521,4.509109397726412,0.26827253690311126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,34
Currency,FX Forward,1,0,0,0,1,0.33,0,0,0,2,1,1,Forward-Pricing,3.830757760217159,4.477888876753834,0.2795275880535964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32
Currency,EM FX Forward,0,0,0,0,1,0.2,0,0,0,0,1,2,Forward-Pricing,3.833130024347725,4.442807725588755,0.26435057375307947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23
Derivative,Interest Rate Swap,0,1,0,0,1,4.95,1,0,0,2,0,2,DCF,3.8324674702489663,4.440199911357275,0.2736961439277129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45
Commodity,Agriculture,1,0,0,1,2,0.74,0,0,0,2,1,2,Cost-of-Carry,3.8258668410333976,4.4815173315202195,0.2794401029901583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05594689172654595,0.014071214944707002,1,0
Bond,Government Bond,1,1,0,1,1,19.45,0,0,0,2,1,1,DCF,3.851789976409813,4.414076399561013,0.2454038209706744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.66873014381615,0.33681531753418037,0.0,0.0,0,38
Bond,Government Bond,1,1,0,1,1,6.98,0,0,0,2,1,2,DCF,3.8232275535740183,4.458265514228486,0.30772082594229844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29013325269046,0.256236117110922,0.0,0.0,0,38
Bond,Government Bond,1,1,0,1,2,1.91,0,0,0,2,1,1,DCF,3.834353291115664,4.411583926380492,0.25517144784965473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5423968305991689,0.053627316613984066,0.0,0.0,0,38
Equity,Telecom Stock,1,1,0,1,1,-1.0,0,0,0,2,1,1,DDM,3.8548432477746744,4.462204210237086,0.2803311249941165,0.0,0.0,0.4656042571398897,295.71133081621326,0.8470514888104039,180950306254.3057,78.78714349754819,0.0,0.0,0.0,0.0,4,67
Currency,FX Forward,1,0,0,0,1,0.44,0,0,0,1,1,1,Forward-Pricing,3.828479946918611,4.479045766590876,0.24728031466239503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32
Currency,Cross Currency Swap,0,1,0,0,1,4.94,1,0,0,1,0,2,Forward-Pricing,3.834106971572004,4.46623096642166,0.2722028522734994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20
Bond,Government Bond,1,1,0,1,2,25.64,0,0,0,2,1,2,DCF,3.82815423421457,4.480919838705044,0.2729346390914551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54149173685725,0.07265626715116691,0.0,0.0,0,38
Equity,Large Cap Dividend,1,1,0,1,1,-1.0,0,0,0,1,1,1,DDM,3.8536956315467434,4.503815640799017,0.3031819863074219,0.0,0.0,0.30627231198737814,19.90873262107369,0.7916804238819877,341057358845.9912,157.28899021231558,0.0,0.0,0.0,0.0,4,46
Bond,MBS,0,1,0,0,0,19.5,1,0,0,0,0,3,DCF,3.8250645746456224,4.4567990928490575,0.26534761990082906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97335669965562,1.0324715711010177,0.0,0.0,0,50
Derivative,Interest Rate Swap,0,1,0,0,2,14.66,1,0,0,1,0,2,DCF,3.8545762401550694,4.522610612467119,0.29598939098388677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45
Bond,Government Bond,1,1,0,1,1,8.72,0,0,0,1,1,1,DCF,3.8280162918175087,4.464742540022594,0.27580916538794514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.284043060751055,0.11191541910345587,0.0,0.0,0,38
Commodity,Energy,1,0,0,1,2,0.89,0,0,0,2,1,1,Cost-of-Carry,3.813541346295971,4.481166380897995,0.3070421403642545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03659251091848556,0.01086189538867202,1,25
Commodity,Industrial Metal,1,0,0,1,2,0.27,0,0,0,2,1,2,Cost-of-Carry,3.843009996216495,4.446373301465199,0.2343980139943933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01375312688842719,0.029658535670456575,1,44
Bond,Corporate Bond (IG),1,1,0,1,1,24.54,1,0,0,1,1,1,DCF,3.8241656109835795,4.496110701745764,0.279643383646879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.30631601897981,2.0351377910690824,0.0,0.0,0,19
Option,European Option,1,0,1,1,2,0.6,0,0,0,1,1,2,Black-Scholes,3.8418825922177486,4.4832301374275,0.21654210374310495,0.12500875,0.051736642830361106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,30
Derivative,Interest Rate Swap,0,1,0,0,1,23.61,1,0,0,1,0,2,DCF,3.777731906028711,4.492813364047266,0.2688386106015185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45
Option,American Put,1,0,1,1,1,1.38,0,1,0,2,1,1,Binomial-Tree,3.8300996807652883,4.461215448605559,0.29041984940762894,0.062509375,0.05408353153277491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
Bond,Government Bond,1,1,0,1,2,27.55,0,0,0,2,1,1,DCF,3.821198558528794,4.432004188314252,0.29891233757401064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.06757463248776,0.10927077745004005,0.0,0.0,0,38
Equity,Growth Tech Stock,1,0,0,1,1,-1.0,0,0,0,2,1,2,Relative,3.809638596152926,4.470266862903647,0.28477249107206465,0.0,0.0,1.2753061222281894,35.50948795348786,2.9304313737469894,72947922683.91151,163.58430167901696,0.0,0.0,0.0,0.0,4,41
Option,American Put,1,0,1,1,2,0.76,0,1,0,1,1,1,Binomial-Tree,3.819405434814768,4.422156458162886,0.26418875580896434,1.0000000000000003e-05,0.08520075957195196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
Option,American Option,1,0,1,1,1,1.61,0,1,0,1,1,2,Binomial-Tree,3.819013584786796,4.45250305657923,0.2809025767518283,0.2500075,0.054723330533248314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2
Bond,Sovereign Emerging Bond,1,1,0,1,1,9.89,1,0,0,0,1,2,Credit-Model,3.829081072028611,4.4642610937369,0.320327517126352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.530524768737461,1.4633496780525812,0.0,0.0,0,65
Bond,Government Bond,1,1,0,1,2,18.57,0,0,0,1,1,1,DCF,3.8038156982663933,4.51301210172299,0.27150757381185425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.572873950325482,0.443508650739419,0.0,0.0,0,38
